Track ID,Play Count,Total Played Minutes,Artist - Title
F2C2753301DF4BB1,10,152.5,"Ethel Cain - Waco, Texas"
44969FF10EEAB973,15,96.5,Ethel Cain - Dust Bowl
4C0B4F32664F3279,35,95.08,Doja Cat - Jealous Type
3FD5427A420212BF,4,32.2,Ethel Cain - Nettles
FD329C8C057CD8E6,5,25.0,Ethel Cain - Janie
0E5CB11A1678B17C,7,23.57,Ethel Cain - Knuckle Velvet (feat. Yah Wav)
71F75048E2797D48,3,18.2,Ethel Cain - Fuck Me Eyes
8AA610DE41A2927B,3,14.2,Ethel Cain - Willoughby's Theme
8E45E8A00B9B1AE2,3,12.55,Britney Spears - Gimme More
705C082B9E8346CF,3,11.4,Yeat & FKA twigs - FLY NITË
3C44A9F6FD42FF1B,3,6.65,Charli xcx - 360
B4FED265B9AC8008,3,5.45,ROSALÍA - BIZCOCHITO
