Ethel Cain,2271.57
Wolf Alice,57.53
Jiafei,50.27
cupcakKe,30.55
Oklou,17.33
Lana Del Rey,17.25
Chappell Roan,16.80
Jiafei & cupcakKe,13.90
Lady Gaga,13.14
FKA twigs,10.37
Britney Spears,7.67
Reneé Rapp,5.00
Yeat & FKA twigs,3.80
Yeat,3.80
Lady Gaga & Beyoncé,3.67
Beyoncé,3.67
The xx,2.95
Владимир Ферапонтов,2.80
BLACKPINK,2.73
"Tyler, The Creator",2.57
PinkPantheress,2.35
